ID,SMILES
2720,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3
4212,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
2907,C1CNP(=O)(OC1)N(CCCl)CCCl
4893,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
2803,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
2723601,C1=NC2=C(N1)C(=S)N=C(N2)N
3637,C1=CC=C2C(=C1)C=NN=C2NN
4932,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
5775,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
3339,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2
971,C(=O)(C(=O)O)O
5546,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N
2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
3516,COC1=CC=CC=C1OCC(CO)O
2576,CCCC(C)(COC(=O)N)COC(=O)NC(C)C
447043,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
3598,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
3845,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O
4171,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
4474,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC
564,C(CCC(=O)O)CCN
4927,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
442428,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
5342,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
39147,CC(C)(C)NCC(COC1=CC=CC2=C1C[C@@H]([C@@H](C2)O)O)O
4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
26879,C1CSC2=N[C@H](CN21)C3=CC=CC=C3
4636,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
15541,C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O
6503,C(C(CO)(CO)N)O
439246,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O
2725,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
3463,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
4628,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O
446541,CC1=C2COC(=O)C2=C(C(=C1OC)C/C=C(\C)/CCC(=O)O)O
2733,C1=CC2=C(C=C1Cl)NC(=O)O2
5344,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N
4107,COC1=CC=CC=C1OCC(COC(=O)N)O
2732,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
657298,CCCC1=CC(=O)NC(=S)N1
445643,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
3520,C(=N)(N)N
5018304,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+]
3647,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
441307,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl
2315,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
18381,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
5282443,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3
305,C[N+](C)(C)CCO
23994,[Zn]
864,C1CSSC1CCCCC(=O)O
4033,CN(CCCl)CCCl
135403648,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
10531,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C
4992,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
8226,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
7028,C[C@@H]([C@H](C1=CC=CC=C1)O)NC
5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O
2284,C1=CC(=CC=C1C(CC(=O)O)CN)Cl
4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
5328,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2
5320,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N
72281,COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O
5362119,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O
33255,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O
156391,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O
4687,CN1C=NC2=C1C(=O)N(C(=O)N2)C
62882,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl
7550,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-]
4581,C1=CC(=CC=C1C(CN)O)O
2562,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2
237,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
4908,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
119,C(CC(=O)O)CN
4567,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
29327,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O
4021,CC1=NN(C(=O)C1)C2=CC=CC=C2
3334,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3
2247,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
2337,CCOC(=O)C1=CC=C(C=C1)N
2406,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl
4914,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
3515,CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C
4059,CC1=CC=CC=C1OCC(CO)O
4641,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
4842,C1CN(CCN1C(=O)CCBr)C(=O)CCBr
2758,CC1(C2CCC(O1)(CC2)C)C
2119,CC(C)NCC(COC1=CC=CC=C1CC=C)O
2365,C1COC1=O
6883,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-]
41114,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl
5574,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C
2442,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2
5280531,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C
2116,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C
5526,C1CC(CCC1CN)C(=O)O
54675776,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
1269845,C1=CNC(=S)NC1=O
6197,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
6604200,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-]
68546,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl
1570,C1=CC(=S)N(C=C1)O
64927,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O
3007,CC(CC1=CC=CC=C1)N
4754,CCOC1=CC=C(C=C1)NC(=O)C
124886,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
9415,C[C@H]1C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@]1(C)O)(C)O
2802,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
11079,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl
638034,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/COC(=O)C)/C)/C
4684,C1=CC(=CC=C1O)Cl
5447130,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)N
5323714,C1COC(=O)N1/N=C/C2=CC=C(O2)[N+](=O)[O-]
3469,C1=CC(=C(C=C1O)C(=O)O)O
10690,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O
4409,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC
3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
3518,C1CCCN(CCC1)CCN=C(N)N
260,Br
3899,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
3397,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
1990,CC(=O)NO
4740,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
2157,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
2973,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O
4528,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
4601,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
24841,I
3394,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
5593,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
4622,CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
3114,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
4170,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
1548887,CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O
3198,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
3658,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
4060,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
9552079,C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl
5577,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC
4768,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
6014,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl
9064,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
3415,C(=O)(O)P(=O)(O)O
5282409,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O
6101,CC1=CC=C(C=C1)S(=O)(=O)O
3308,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O
3229,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O
54677971,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3
2578,C(CCl)NC(=O)N(CCCl)N=O
3718,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
2353,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC
3827,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
6914273,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
21467,CC1=C(C(=CC=C1)C)OCC(C)N.Cl
71412,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O.Cl
3162,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C
5587,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
22420,C1CNP(=O)(OC1)N(CCCl)CCCl.O
84003,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O
54671203,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O
4737,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC
1645,C1=CC(=CC(=C1)N)C(=O)N
5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
4912,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
2471,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2
4843,C1CC(=O)N(C1)CC(=O)N
5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
24360,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
5326,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5707,CC1=C(C(=CC=C1)C)NC2=NCCCS2
5560,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl
4760,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
5453,C1CN1P(=S)(N2CC2)N3CC3
11548,CC(C[N+](C)(C)C)OC(=O)N.[Cl-]
5509,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O
65340,C1=CC(=C(C=C1CCN)O)O.Cl
4688,CN(CC#C)CC1=CC=CC=C1
6869,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C
2200,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3
6024,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O
10660,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
26987,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C
3080,C(C(CS)S)O
36708,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl
4098,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
5709,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
6172,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-]
23667300,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3.[Na+]
5284441,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl
5419,C1CC(C2=CC=CC=C2C1)C3=NCCN3
439202,C(CON=C(N)N)[C@@H](C(=O)O)N
51082,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl
5561,C(CCl)N(CCCl)CCCl
598,C(CS(=O)(=O)O)S
5510,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2
3840,C1=C(OC=C(C1=O)O)CO
27200,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O
23662354,C(CS(=O)(=O)[O-])S.[Na+]
667493,CC1=CC(=O)NC(=S)N1
3025,CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC
3728,C1=CC2=C(C(=C(C=C2I)I)O)N=C1
2710,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
64150,C1C2CC3CC1CC(C2)(C3)N.Cl
20179,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl.Cl
66068,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N.Cl
6084,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl
441344,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2.Cl
9351,C1=CC=C2C(=C1)C=NN=C2NN.Cl
16682730,CC(=O)O[Hg]C1=CC=CC=C1
4038,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.[Na+]
3677,CC(C)(CC1=CC=CC=C1)NC
54675779,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
5323,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC
4831,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O
3607,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N
65495,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-]
5282408,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1.C(=C/C(=O)O)\C(=O)O
6060,CC(=O)OCC[N+](C)(C)C.[Cl-]
5353788,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-]
9279,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-]
5795,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl
3735,CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O
3821,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
30699,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
5284451,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O
2031,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
6133,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
24139,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O
12456,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[Cl-]
2482,CCCCOC(=O)C1=CC=C(C=C1)N
5646,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O
3610,CCCCCCC1=C(C=C(C=C1)O)O
62881,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O
6087,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C
3337,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
4058,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2
3564,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC
2164,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C
5281068,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O
5892,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
16684434,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+]
1567,C(CS)O
2543,CCCCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)O
5281069,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C.C(=C/C(=O)O)\C(=O)O
8813,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O
5974,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
27503,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+]
3059,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
2343,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N
4201,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
54676228,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3
3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O
4037,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl
2564,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
4495,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2
2762,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3
2910,C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl
2733525,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
1978,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C
3342,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
3652,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO
62969,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl
27944,C1CSC2=N[C@H](CN21)C3=CC=CC=C3.Cl
20824,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)O)C(=O)O)C
4178,CC1=C(C(=CC=C1)C)OCC(C)N
4761,CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
187,CC(=O)OCC[N+](C)(C)C
4034,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
708857,CN1CCCN=C1/C=C/C2=CC=CS2
9601226,CCC(=O)O[C@H](C(C)C)O[P@](=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3
4100,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C
39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl
1981,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)OCC(=O)O
3698,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
47965,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O
2722,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1
2749,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
4436,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
54892,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O
441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl
135398738,CN(C)/N=N/C1=C(NC=N1)C(=O)N
121587,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O.Br
2993,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C
1548955,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3
2132,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O
4488,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
5359,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O
4906,CCCNC(C)C(=O)NC1=CC=CC=C1C
5281417,C1=CC(=O)OC2=CC(=C(C=C21)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O
4825,COC1=C(C2=C(C=CO2)C3=C1C=CC(=O)O3)OC
16231,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N
